species,lat,lon,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
Gymnosporia_senegalensis,17.4301,78.2153,26.05000000000001,10.200000000000001,0.4559999942779541,321.5,37.35000000000002,15.050000000000011,22.3,25.650000000000034,22.750000000000057,30.450000000000045,22.05000000000001,906.0,204.4,4.800000000000001,100.9,577.0,19.400000000000002,177.8,38.6
Gymnosporia_senegalensis,17.4406,78.4028,25.950000000000045,10.100000000000001,0.4579999923706055,317.6,37.150000000000034,15.150000000000034,22.0,25.55000000000001,22.650000000000034,30.250000000000057,21.950000000000045,963.5,217.9,4.9,101.4,615.9000000000001,20.5,185.9,39.6
Gymnosporia_senegalensis,17.4433,78.2185,25.950000000000045,10.200000000000001,0.45399999618530273,321.20000000000005,37.35000000000002,14.950000000000045,22.400000000000002,25.55000000000001,22.650000000000034,30.450000000000045,21.950000000000045,918.7,207.8,4.800000000000001,101.2,586.2,19.6,179.60000000000002,38.900000000000006
Gymnosporia_senegalensis,17.4555,78.3204,26.05000000000001,10.200000000000001,0.4570000171661377,320.3,37.25000000000006,15.050000000000011,22.200000000000003,25.650000000000034,22.650000000000034,30.450000000000045,21.950000000000045,933.5,213.3,4.5,102.5,601.4,19.1,180.5,37.300000000000004
Gymnosporia_senegalensis,17.4581,78.3571,25.850000000000023,10.100000000000001,0.4570000171661377,319.1,37.150000000000034,14.950000000000045,22.200000000000003,25.450000000000045,22.450000000000045,30.250000000000057,21.850000000000023,971.3000000000001,221.70000000000002,4.7,102.4,625.4000000000001,19.900000000000002,187.5,38.7
Gymnosporia_senegalensis,17.4958,77.941,25.950000000000045,10.0,0.4480000019073487,322.40000000000003,37.35000000000002,15.050000000000011,22.3,25.350000000000023,22.750000000000057,30.450000000000045,21.950000000000045,1031.1000000000001,236.10000000000002,5.1000000000000005,101.9,657.8000000000001,19.700000000000003,77.7,40.800000000000004
Gymnosporia_senegalensis,17.5223,78.2674,26.250000000000057,10.200000000000001,0.45300002098083497,322.8,37.650000000000034,15.150000000000034,22.5,25.850000000000023,22.850000000000023,30.650000000000034,22.150000000000034,888.7,204.0,4.2,102.80000000000001,573.6,18.400000000000002,170.9,35.7
Gymnosporia_senegalensis,17.5228,78.1404,25.950000000000045,10.200000000000001,0.45300002098083497,323.70000000000005,37.35000000000002,14.950000000000045,22.400000000000002,25.55000000000001,22.650000000000034,30.450000000000045,21.950000000000045,962.6,219.70000000000002,4.9,101.80000000000001,616.4000000000001,20.200000000000003,188.8,40.1
Gymnosporia_senegalensis,17.5446,78.455,25.950000000000045,10.100000000000001,0.4570000171661377,318.5,37.150000000000034,15.150000000000034,22.0,25.55000000000001,22.55000000000001,30.350000000000023,21.950000000000045,1024.4,233.4,5.0,102.2,658.0,21.8,195.4,40.800000000000004
Gymnosporia_senegalensis,17.7437,78.0367,26.250000000000057,9.8,0.4440000057220459,322.6,37.450000000000045,15.450000000000045,22.0,25.950000000000045,22.750000000000057,30.650000000000034,22.150000000000034,1017.8000000000001,241.70000000000002,4.5,105.30000000000001,664.2,20.1,199.70000000000002,38.2
Gymnosporia_senegalensis,17.9175,73.6371,19.750000000000057,10.0,0.4820000171661377,224.60000000000002,31.05000000000001,10.350000000000023,20.700000000000003,19.750000000000057,18.850000000000023,22.950000000000045,17.05000000000001,4477.0,1677.4,0.7000000000000001,142.6,3633.8,7.800000000000001,100.30000000000001,56.2
Gymnosporia_senegalensis,17.9176,73.6378,19.750000000000057,10.0,0.4820000171661377,224.60000000000002,31.05000000000001,10.350000000000023,20.700000000000003,19.750000000000057,18.850000000000023,22.950000000000045,17.05000000000001,4477.0,1677.4,0.7000000000000001,142.6,3633.8,7.800000000000001,100.30000000000001,56.2
Gymnosporia_senegalensis,17.918,73.6371,19.750000000000057,10.0,0.4820000171661377,224.60000000000002,31.05000000000001,10.350000000000023,20.700000000000003,19.750000000000057,18.850000000000023,22.950000000000045,17.05000000000001,4477.0,1677.4,0.7000000000000001,142.6,3633.8,7.800000000000001,100.30000000000001,56.2
Gymnosporia_senegalensis,17.9224,73.6458,19.650000000000034,9.9,0.4829999923706055,223.10000000000002,30.950000000000045,10.350000000000023,20.6,19.650000000000034,18.750000000000057,22.850000000000023,16.950000000000045,4394.5,1644.6000000000001,0.7000000000000001,142.3,3561.6000000000004,7.9,100.0,57.1
Gymnosporia_senegalensis,17.9227,73.6459,19.650000000000034,9.9,0.4829999923706055,223.10000000000002,30.950000000000045,10.350000000000023,20.6,19.650000000000034,18.750000000000057,22.850000000000023,16.950000000000045,4394.5,1644.6000000000001,0.7000000000000001,142.3,3561.6000000000004,7.9,100.0,57.1
Gymnosporia_senegalensis,17.9307,73.6477,19.750000000000057,9.9,0.48499999046325687,223.3,30.950000000000045,10.450000000000045,20.5,19.750000000000057,18.950000000000045,22.950000000000045,17.05000000000001,4350.0,1628.1000000000001,0.7000000000000001,142.3,3524.3,7.9,98.9,56.900000000000006
Gymnosporia_senegalensis,17.9718,73.6396,20.150000000000034,10.0,0.48600001335144044,221.20000000000002,31.350000000000023,10.850000000000023,20.5,20.150000000000034,19.350000000000023,23.250000000000057,17.450000000000045,4140.400000000001,1556.7,0.7000000000000001,142.9,3362.6000000000004,7.300000000000001,92.30000000000001,50.900000000000006
Gymnosporia_senegalensis,18.0143,74.0133,22.950000000000045,10.4,0.4960000038146973,231.10000000000002,34.650000000000034,13.650000000000034,21.0,22.950000000000045,22.250000000000057,26.250000000000057,20.250000000000057,1198.7,358.90000000000003,0.8,115.10000000000001,816.6,7.5,55.300000000000004,42.400000000000006
Gymnosporia_senegalensis,18.0159,74.0147,22.950000000000045,10.4,0.4960000038146973,231.10000000000002,34.650000000000034,13.650000000000034,21.0,22.950000000000045,22.250000000000057,26.250000000000057,20.250000000000057,1198.7,358.90000000000003,0.8,115.10000000000001,816.6,7.5,55.300000000000004,42.400000000000006
Gymnosporia_senegalensis,18.1924,74.6059,26.150000000000034,11.4,0.5110000133514404,274.40000000000003,38.150000000000034,15.850000000000023,22.3,25.450000000000045,25.250000000000057,30.150000000000034,22.950000000000045,681.3000000000001,176.4,0.8,103.5,386.90000000000003,8.5,35.300000000000004,34.800000000000004
Gymnosporia_senegalensis,18.245,73.6945,22.150000000000034,10.200000000000001,0.5,207.4,33.25000000000006,12.950000000000045,20.3,22.150000000000034,21.350000000000023,25.150000000000034,19.650000000000034,2805.8,1030.0,0.9,137.70000000000002,2197.0,6.800000000000001,68.10000000000001,47.7
Gymnosporia_senegalensis,18.3919,73.7184,23.750000000000057,10.200000000000001,0.5090000152587891,198.4,34.85000000000002,14.750000000000057,20.1,23.750000000000057,22.950000000000045,26.55000000000001,21.450000000000045,1684.6000000000001,593.7,1.0,131.8,1270.1000000000001,5.4,45.2,38.800000000000004
Gymnosporia_senegalensis,18.413,74.0482,23.250000000000057,11.200000000000001,0.4960000038146973,260.1,35.75000000000006,13.150000000000034,22.6,22.850000000000023,22.250000000000057,26.950000000000045,20.150000000000034,819.7,214.20000000000002,1.0,106.30000000000001,502.5,5.9,35.9,38.2
Gymnosporia_senegalensis,18.4189,73.8576,23.450000000000045,10.600000000000001,0.5010000228881836,224.70000000000002,35.25000000000006,14.050000000000011,21.200000000000003,23.650000000000034,22.55000000000001,26.650000000000034,20.750000000000057,1147.9,364.5,1.1,120.30000000000001,802.2,5.7,40.5,38.300000000000004
Gymnosporia_senegalensis,18.4813,73.4369,23.350000000000023,10.4,0.5110000133514404,199.10000000000002,34.150000000000034,13.850000000000023,20.3,23.450000000000045,22.250000000000057,26.05000000000001,20.850000000000023,4404.2,1719.0,0.8,145.9,3586.8,5.300000000000001,66.8,9.4
Gymnosporia_senegalensis,18.5183,73.8258,24.350000000000023,10.600000000000001,0.5050000190734864,214.5,35.950000000000045,14.950000000000045,21.0,24.450000000000045,23.350000000000023,27.250000000000057,21.750000000000057,1078.1000000000001,342.3,1.0,120.4,752.7,5.2,37.6,9.200000000000001
Gymnosporia_senegalensis,18.5204,73.8567,24.650000000000034,10.700000000000001,0.5059999942779542,219.10000000000002,36.35000000000002,15.150000000000034,21.200000000000003,24.850000000000023,23.650000000000034,27.650000000000034,21.950000000000045,998.4000000000001,312.3,1.0,119.10000000000001,690.4000000000001,5.0,36.1,8.9
Gymnosporia_senegalensis,18.8826,73.1184,25.350000000000023,8.6,0.5210000038146972,185.3,32.950000000000045,16.450000000000045,16.5,25.850000000000023,23.750000000000057,27.750000000000057,22.750000000000057,3364.0,1229.8000000000002,0.5,142.8,2689.7000000000003,2.5,631.1,5.800000000000001
Gymnosporia_senegalensis,18.8861,73.4936,23.150000000000034,10.200000000000001,0.5050000190734864,208.4,33.75000000000006,13.450000000000045,20.3,23.250000000000057,22.150000000000034,25.950000000000045,20.55000000000001,3031.2000000000003,1080.4,0.9,136.5,2326.2000000000003,5.4,47.2,10.0
Gymnosporia_senegalensis,19.237,81.9436,24.750000000000057,10.4,0.4449999809265137,323.5,36.35000000000002,13.050000000000011,23.3,24.850000000000023,20.950000000000045,29.05000000000001,20.450000000000045,1468.3000000000002,381.8,7.1000000000000005,110.9,983.2,29.8,317.5,43.400000000000006
Gymnosporia_senegalensis,19.2822,73.6842,22.150000000000034,10.0,0.4869999885559082,231.5,33.450000000000045,12.850000000000023,20.6,21.950000000000045,21.250000000000057,25.450000000000045,19.450000000000045,2439.6,869.0,0.8,137.3,1874.5,4.6000000000000005,42.300000000000004,39.2
Gymnosporia_senegalensis,19.9781,75.4286,23.950000000000045,11.0,0.46599998474121096,349.1,36.950000000000045,13.250000000000057,23.700000000000003,23.750000000000057,25.650000000000034,28.950000000000045,19.750000000000057,1112.8,257.7,2.5,109.80000000000001,731.3000000000001,14.600000000000001,226.9,40.6
Gymnosporia_senegalensis,20.0377,73.7551,24.05000000000001,10.4,0.490999984741211,252.9,35.05000000000007,13.950000000000045,21.1,23.850000000000023,22.350000000000023,27.350000000000023,20.650000000000034,1217.2,391.1,0.7000000000000001,128.3,896.8000000000001,4.0,215.4,6.2
Gymnosporia_senegalensis,20.3759,78.1717,26.55000000000001,10.5,0.4,430.0,40.35000000000002,14.150000000000034,26.200000000000003,26.350000000000023,28.350000000000023,32.75000000000006,21.250000000000057,1201.4,331.40000000000003,6.6000000000000005,115.7,820.7,36.300000000000004,235.4,53.0
Gymnosporia_senegalensis,21.1748,76.2537,26.450000000000045,11.4,0.43800001144409184,407.20000000000005,40.05000000000007,14.050000000000011,26.0,26.850000000000023,27.350000000000023,32.05000000000001,21.250000000000057,952.1,262.8,2.2,124.7,703.7,12.8,157.3,16.1
Gymnosporia_senegalensis,21.2819,72.968,27.250000000000057,10.200000000000001,0.4829999923706055,277.2,37.05000000000007,16.05000000000001,21.0,27.750000000000057,27.450000000000045,30.650000000000034,23.150000000000034,1352.9,547.3000000000001,0.4,150.5,1091.6000000000001,2.5,209.70000000000002,4.1000000000000005
Gymnosporia_senegalensis,21.5054,73.0361,26.950000000000045,10.5,0.490999984741211,295.1,36.650000000000034,15.350000000000023,21.3,27.750000000000057,26.850000000000023,30.450000000000045,22.450000000000045,1348.1000000000001,520.2,0.4,146.8,1087.7,2.9000000000000004,205.9,4.7
Gymnosporia_senegalensis,21.5873,73.7075,25.350000000000023,10.100000000000001,0.4650000095367432,302.8,36.35000000000002,14.650000000000034,21.700000000000003,25.750000000000057,25.750000000000057,29.250000000000057,21.05000000000001,1703.0,610.2,1.0,144.9,1397.5,5.6000000000000005,240.10000000000002,6.1000000000000005
Gymnosporia_senegalensis,21.601,73.7376,24.950000000000045,10.0,0.46199998855590824,305.3,36.05000000000007,14.350000000000023,21.700000000000003,25.450000000000045,22.450000000000045,28.950000000000045,20.650000000000034,1773.7,630.3000000000001,1.1,144.20000000000002,1452.2,6.0,251.9,6.5
Gymnosporia_senegalensis,21.632,72.1328,27.150000000000034,7.300000000000001,0.403000020980835,306.2,35.650000000000034,17.450000000000045,18.2,28.950000000000045,22.55000000000001,30.750000000000057,22.55000000000001,870.5,295.0,0.2,139.20000000000002,674.7,2.4000000000000004,154.5,2.4000000000000004
Gymnosporia_senegalensis,21.7464,72.131,27.450000000000045,7.5,0.403000020980835,313.8,36.05000000000007,17.450000000000045,18.6,29.350000000000023,26.950000000000045,31.150000000000034,22.750000000000057,795.1,272.5,0.2,139.70000000000002,617.0,2.2,141.70000000000002,2.3000000000000003
Gymnosporia_senegalensis,21.8672,73.1781,27.05000000000001,10.8,0.4690000057220459,336.90000000000003,37.950000000000045,14.950000000000045,23.0,28.150000000000034,26.950000000000045,31.150000000000034,22.150000000000034,1093.1000000000001,388.8,0.4,142.6,885.6,2.8000000000000003,160.10000000000002,4.4
Gymnosporia_senegalensis,21.8856,73.7024,27.250000000000057,10.700000000000001,0.4760000228881836,316.1,38.150000000000034,15.750000000000057,22.400000000000002,27.55000000000001,27.850000000000023,31.250000000000057,22.750000000000057,1193.2,408.90000000000003,0.9,142.0,974.3000000000001,4.3,162.9,5.6000000000000005
Gymnosporia_senegalensis,21.9408,69.9907,26.250000000000057,11.4,0.48800001144409183,325.0,37.35000000000002,13.950000000000045,23.400000000000002,28.450000000000045,21.350000000000023,29.950000000000045,21.350000000000023,792.9000000000001,306.5,0.4,145.4,631.7,2.1,140.70000000000002,2.1
Gymnosporia_senegalensis,21.9711,74.1186,27.250000000000057,10.8,0.46700000762939453,326.8,38.85000000000002,15.650000000000034,23.200000000000003,27.350000000000023,24.850000000000023,31.55000000000001,22.750000000000057,1191.1000000000001,397.40000000000003,1.8,138.70000000000002,950.4000000000001,6.6000000000000005,178.20000000000002,7.1000000000000005
Gymnosporia_senegalensis,21.9826,73.4313,27.150000000000034,11.200000000000001,0.4710000038146973,344.90000000000003,38.650000000000034,14.850000000000023,23.8,27.950000000000045,27.250000000000057,31.450000000000045,22.150000000000034,1167.0,407.0,0.5,143.5,959.5,3.6,156.60000000000002,5.300000000000001
Gymnosporia_senegalensis,22.0921,74.055,26.650000000000034,11.0,0.4690000057220459,338.6,38.450000000000045,15.050000000000011,23.400000000000002,27.05000000000001,27.350000000000023,31.150000000000034,22.05000000000001,1053.6000000000001,355.20000000000005,1.5,140.6,851.6,5.6000000000000005,145.70000000000002,6.5
Gymnosporia_senegalensis,22.1839,73.2146,27.250000000000057,11.4,0.46799998283386235,359.40000000000003,39.05000000000007,14.750000000000057,24.3,28.350000000000023,27.250000000000057,31.750000000000057,22.05000000000001,1030.4,370.40000000000003,0.5,144.6,848.0,3.3000000000000003,138.0,4.6000000000000005
Gymnosporia_senegalensis,22.257,71.1681,26.350000000000023,11.9,0.45500001907348636,374.70000000000005,39.450000000000045,13.350000000000023,26.1,28.450000000000045,20.850000000000023,30.950000000000045,20.850000000000023,865.2,329.90000000000003,0.4,144.4,689.0,2.7,170.8,2.7
Gymnosporia_senegalensis,22.2736,71.2039,26.450000000000045,11.9,0.45399999618530273,375.70000000000005,39.450000000000045,13.350000000000023,26.1,28.55000000000001,20.950000000000045,31.05000000000001,20.950000000000045,865.2,328.5,0.4,144.0,687.5,2.8000000000000003,171.10000000000002,2.8000000000000003
Gymnosporia_senegalensis,22.2882,74.0502,26.350000000000023,11.0,0.46399998664855957,348.90000000000003,38.25000000000006,14.550000000000011,23.700000000000003,26.950000000000045,26.750000000000057,30.950000000000045,21.450000000000045,1167.6000000000001,400.1,1.1,143.8,960.3000000000001,5.2,153.70000000000002,6.1000000000000005
Gymnosporia_senegalensis,22.3072,73.1812,27.250000000000057,11.5,0.46599998474121096,367.3,39.25000000000006,14.550000000000011,24.700000000000003,28.350000000000023,27.350000000000023,31.850000000000023,22.05000000000001,1043.0,381.8,0.5,146.1,864.7,3.5,134.4,4.800000000000001
